date,age,word,flag
20150816,27,"加藤","nr"
20150816,30,"男子","n"
20150816,22,"梁文耀","nr"
20150816,30,"張姓","nr"
20150816,30,"前科","n"
20150816,52,"小兒","n"
20150816,52,"模範","n"
20150816,25,"兒子","n"
20150816,37,"林姓","nrfg"
20150816,56,"韓鳳群","nr"
20150816,26,"廖","nr"
20150816,39,"魔術","n"
20150816,28,"中國","ns"
20150816,36,"奧客","nr"
20150816,32,"阮","nr"
20150816,33,"D","eng"
20150816,14,"美少女","nr"
20150816,31,"洪姓","n"
20150816,31,"洪姓","n"
20150816,21,"蔡","nr"
20150816,13,"姿","ng"
20150816,21,"柯博譯","nr"
20150816,22,"張詠","nrfg"
20150816,23,"資管","n"
20150816,22,"大","n"
20150816,23,"風管系","n"
20150816,50,"洪姓","n"
20150816,37,"林姓","nrfg"
20150816,56,"韓鳳群","nr"
20150816,82,"婦人","n"
20150816,22,"弗艾茲","nr"
20150816,30,"主攻手","n"
20150816,22,"弗艾茲","nr"
20150816,30,"張姓","nrfg"
20150816,36,"阿特利","nr"
20150816,19,"大學生","n"
20150816,82,"照片","n"
20150816,38,"王姓","n"
20150816,38,"王姓","n"
20150816,39,"毒品","n"
20150816,44,"韓國","ns"
20150816,5,"女兒","n"
20150816,3,"話","n"
20150816,8,"子","ng"
20150816,32,"歌手","n"
20150816,5,"女兒","n"
20150816,5,"女兒","n"
20150816,5,"愛女","n"
20150816,5,"娃","ng"
20150816,5,"娃","ng"
20150816,5,"女","n"
20150816,14,"美少女","nr"
20150816,10,"小球迷","n"
20150816,27,"男子","n"
20150816,1,"時","ng"
20150816,41,"高姓","n"
20150816,82,"照片","n"
20150816,32,"黃美珍","nr"
20150816,32,"鄭人碩","nr"
20150816,25,"張浩","nr"
20150816,18,"陳","nr"
20150816,18,"陳姓","nr"
20150816,39,"男子","n"
20150816,58,"林姓","nrfg"
20150816,27,"男子","n"
20150816,1,"時","ng"
20150816,84,"範良模","nr"
20150816,72,"范良沈","nr"
20150816,44,"傭","n"
20150816,30,"張姓","nrfg"
20150816,29,"男子","n"
20150816,26,"陳心瑩","nr"
20150816,51,"湯","n"
20150816,47,"張姓","nr"
20150816,26,"女兒","n"
20150816,35,"人","n"
20150816,5,"女","n"
20150816,5,"消防","n"
20150816,5,"親手","n"
20150816,32,"美籍","n"
20150816,32,"美籍","n"
20150816,19,"柴郡","nr"
20150816,54,"劉誼嘉","nr"
20150816,70,"高雄","n"
20150816,25,"阮男","nr"
20150816,25,"越南籍","nr"
20150816,25,"越南籍","nr"
20150816,50,"助理","vn"
20150816,12,"護士","n"
20150816,20,"女患者","n"
20150816,20,"女子","n"
20150816,41,"鈴木","n"
20150816,29,"張宇","nr"
20150816,5,"兒子","n"
20150816,19,"羅培茲","nr"
20150816,34,"男子","n"
20150816,50,"助理","vn"
20150816,9,"個兒","n"
20150816,9,"女兒","n"
20150816,20,"消防","n"
20150816,20,"消防","n"
20150816,25,"阮男","nr"
20150816,25,"越南籍","nr"
20150816,25,"越南籍","nr"
20150816,15,"周吉成","nr"
20150816,47,"出面","n"
20150816,26,"女兒","n"
20150816,90,"婦人","n"
20150816,8,"處","n"
20150816,22,"昆凌","n"
20150816,42,"李姓","nrfg"
20150816,75,"農","n"
20150816,75,"農","n"
20150816,75,"農","n"
20150816,42,"王姓","n"
20150816,27,"母親","n"
20150816,5,"小雅","nr"
20150816,37,"邱姓","nr"
20150816,15,"杜雅婷","nr"
20150816,53,"男子","n"
20150816,18,"桃市","ns"
20150816,80,"老妻","n"
20150816,17,"洪晟","nr"
20150816,5,"姐弟","n"
20150816,21,"林姓","nrfg"
20150816,73,"李松鑑","nr"
20150816,11,"李維庭","nr"
20150816,51,"湯","n"
20150816,26,"女兒","n"
20150816,47,"張姓","nr"
20150816,19,"羅培茲","nr"
20150816,3,"蘿莉妹","n"
20150816,4,"霸氣","n"
20150816,2,"生活","vn"
20150816,46,"劉瑞全","nr"
20150816,38,"邱姓","nr"
20150816,26,"陳姓","nr"
20150816,69,"川普","nr"
20150816,39,"陳姓","nr"
20150816,35,"歌手","n"
20150816,19,"湯姆","nr"
20150816,65,"功能","n"
20150816,32,"阮","nr"
20150816,34,"武姓","n"
20150816,33,"阮姓","nr"
20150816,42,"李姓","nrfg"
20150816,40,"有志","n"
20150816,69,"川普","nr"
20150816,69,"川普","nr"
20150816,1,"童家","n"
20150816,36,"男子","n"
20150816,2,"幼兒","n"
20150816,2,"照片","n"
20150816,36,"親","n"
20150816,42,"王姓","n"
20150816,38,"邱姓","nr"
20150816,6,"專輯","n"
20150816,9,"Gail","eng"
20150816,6,"弟弟","n"
20150816,7,"Gail","eng"
20150816,6,"Gail","eng"
20150816,50,"陳姓","nr"
20150816,15,"吳姓","nr"
20150816,15,"吳姓","nr"
20150816,57,"林姓","nrfg"
20150816,75,"農","n"
20150816,26,"陳姓","nr"
20150816,82,"老奶奶","n"
20150816,36,"安非他命","nz"
20150816,17,"少女","n"
20150816,18,"皮尤","nr"
20150816,65,"電影","n"
20150816,38,"邱姓","nr"
20150816,10,"小球迷","n"
20150816,52,"王文男","nr"
20150816,24,"馬","n"
20150816,14,"女兒","n"
20150816,38,"王姓","n"
20150816,82,"阿嬤","nr"
20150816,2,"比特","nrt"
20150816,44,"徐姓","nr"
20150816,82,"阿嬤","nr"
20150816,18,"兒童","n"
20150816,92,"前館","n"
20150816,40,"有志","n"
20150816,80,"台灣","ns"
20150816,74,"婦人","n"
20150816,74,"婦人","n"
20150816,19,"女孩","n"
20150816,19,"游泳","vn"
20150816,31,"通緝犯","n"
20150816,20,"消防","n"
20150816,36,"陳國亮","nr"
20150816,32,"越南","ns"
20150816,40,"腿","n"
20150816,34,"郭姓","nr"
20150816,41,"中國","ns"
20150816,24,"簡姓","n"
20150816,53,"劉姓","nrfg"
20150816,33,"仔仔","n"
20150816,30,"後","nr"
20150816,47,"男子","n"
20150816,47,"鄭","nr"
20150816,47,"前科","n"
20150816,36,"女性","n"
20150816,12,"大母","n"
20150816,18,"瑪麗亞","nr"
20150816,19,"威爾","nrt"
20150816,11,"姓學","n"
20150816,64,"譚詠","nrfg"
20150816,75,"華裔","n"
20150816,32,"旅客","n"
20150816,37,"林姓","nrfg"
20150816,25,"韓國","ns"
20150816,28,"黃姓","n"
20150816,70,"太太","n"
20150816,98,"高齡","n"
20150816,55,"工作者","n"
20150816,87,"呂","nr"
20150816,82,"老奶奶","n"
20150816,34,"范倫鐵諾","nr"
20150816,42,"曾孫","nr"
20150816,52,"黃姓","n"
20150816,67,"陳姓","nrfg"
20150816,13,"獅子","n"
20150816,13,"塞西爾","nr"
20150816,20,"金承煥","nr"
20150816,34,"英國","ns"
20150816,3,"女兒","n"
20150816,25,"韓國","ns"
20150816,24,"人失","n"
20150816,29,"人失","n"
20150816,29,"失業","n"
20150816,37,"林韋君","nr"
20150816,36,"龐托","nr"
20150816,18,"監獄","n"
20150816,29,"失業者","n"
20150816,42,"李姓","nrfg"
20150816,30,"張姓","nr"
20150816,21,"鄭姓正","nr"
20150816,33,"羅姓","n"
20150816,24,"蘇姓","ns"
20150816,1,"女嬰","n"
20150816,74,"婦人","n"
20150816,30,"人","n"
20150816,72,"李遠榕","nr"
20150816,68,"公司","n"
20150816,24,"人失","n"
20150816,29,"人失","n"
20150816,29,"失業","n"
20150816,19,"燈光","n"
20150816,22,"公關","n"
20150816,25,"蔡姓","nr"
20150816,15,"女兒","n"
20150816,15,"女兒","n"
20150816,37,"林韋君","nr"
20150816,40,"美籍","n"
20150816,42,"男子","n"
20150816,41,"林江釧","nr"
20150816,82,"老奶奶","n"
20150816,82,"老奶奶","n"
20150816,2,"首歌","n"
20150816,24,"人失","n"
20150816,29,"人失","n"
20150816,29,"失業","n"
20150816,80,"喬登","nr"
20150816,46,"克莉","nr"
20150816,11,"毒販","n"
20150816,22,"NBA","eng"
20150816,25,"下車","n"
20150816,35,"王建民","nr"
20150816,31,"張姓","nr"
20150816,29,"失業者","n"
20150816,19,"曹男","nr"
20150816,18,"陳姓","nrfg"
20150816,39,"陳曉東","nr"
20150816,20,"女子","n"
20150816,20,"克洛伊","nrt"
20150816,29,"失業者","n"
20150816,29,"失業者","n"
20150816,29,"失業者","n"
20150816,24,"人失","n"
20150816,29,"人失","n"
20150816,29,"失業","n"
20150816,38,"水塔","n"
20150816,38,"水塔","n"
20150816,96,"老兵","n"
20150816,101,"高齡","n"
20150816,96,"老兵","n"
20150816,41,"鈴木","n"
20150816,56,"韓鳳群","nr"
20150816,22,"斯皮思","nr"
20150816,9,"群書","n"
20150816,20,"頂峰","n"
20150816,11,"小女孩","n"
20150816,15,"杜雅婷","nr"
20150816,53,"歌壇","n"
20150816,9,"爸爸","n"
20150816,14,"少女","n"
20150816,50,"婦人","n"
20150816,14,"少女","n"
20150816,14,"少女","n"
20150816,12,"護士","n"
20150816,25,"蔡姓","nr"
20150816,25,"蔡姓","nr"
20150816,26,"羅姓","n"
20150816,34,"Richardson","eng"
20150816,75,"農","n"
20150816,80,"喬登","nr"
20150816,7,"馬兒","n"
20150816,76,"大樹","n"
20150816,41,"鈴木","n"
20150816,36,"迪龐托","nr"
20150816,18,"宗","nr"
20150816,12,"台灣","ns"
20150816,34,"Richardson","eng"
20150816,36,"迪龐托","nr"
20150816,18,"宗","nr"
20150816,34,"理查森","nr"
20150816,96,"老兵","n"
20150816,101,"高齡","n"
20150816,96,"老兵","n"
20150816,40,"美籍","n"
20150816,27,"伊","ns"
20150816,22,"新秀","nz"
20150816,24,"香港","ns"
20150816,17,"齡","ng"
20150816,24,"n","eng"
20150816,20,"女子","n"
20150816,20,"克洛伊","nrt"
20150816,21,"恩","n"
20150816,34,"范倫鐵諾","nr"
20150816,3,"女兒","n"
20150816,41,"鈴木","n"
20150816,19,"劉鈺濤","nr"
20150816,1,"愛子","n"
20150816,45,"攝護腺","n"
20150816,66,"陳姓","nr"
20150816,38,"工人","n"
20150816,25,"布萊","nr"
20150816,44,"菲律賓","ns"
20150816,22,"女兒","n"
20150816,2,"幼童","n"
20150816,25,"軍人","n"
20150816,25,"鮮肉","n"
20150816,25,"軍","n"
20150816,46,"珍妮佛","nrt"
20150816,27,"美國","ns"
20150816,27,"冥","ng"
20150816,14,"妹妹","n"
20150816,17,"韓德森","nr"
20150816,18,"LPGA","eng"
20150816,20,"新秀","nz"
20150816,58,"男友","n"
20150816,35,"女子","n"
20150816,18,"畢業","n"
20150816,19,"黛妃","nr"
20150816,82,"壽誕","n"
20150816,13,"時","ng"
20150816,7,"人類","n"
20150816,8,"n","eng"
20150816,59,"陳百潭","nr"
20150816,16,"老貓","n"
20150816,2,"妹求","n"
20150816,9,"數字","n"
20150816,2,"妹求","n"
20150816,16,"貓","n"
20150816,4,"ABC","eng"
20150816,14,"繼女","n"
20150816,30,"男子","n"
20150816,59,"資深","n"
20150816,20,"女子","n"
20150816,42,"先天性","n"
20150816,18,"火炬","n"
20150816,38,"王姓","n"
20150816,45,"攝護腺","n"
20150816,66,"陳姓","nr"
20150816,74,"老翁","nr"
20150816,19,"卵巢","n"
20150816,32,"男子","n"
20150816,32,"女秘","n"
20150816,21,"敘利亞","ns"
20150816,19,"全家","n"
20150816,42,"企業家","n"
20150816,59,"歌手","n"
20150816,41,"中國","ns"
20150816,41,"身材","n"
20150816,18,"學生","n"
20150816,15,"兒子","n"
20150816,18,"男生","n"
20150816,18,"學子","n"
20150816,44,"菲律賓","ns"
20150816,22,"女兒","n"
20150816,27,"首度","n"
20150816,18,"美國賓州大學","nt"
20150816,12,"緣際","n"
20150816,34,"單身","n"
20150816,29,"奧利維拉","ns"
20150816,49,"安德列","nr"
20150816,29,"師","ng"
20150816,34,"庫瑪","nrt"
20150816,103,"希拉","nrt"
20150816,65,"菲莉","nrt"
20150816,28,"女兒","n"
20150816,23,"翠克","nr"
20150816,92,"劉玉光","nr"
20150816,92,"劉玉光","nr"
20150816,92,"劉玉光","nr"
20150816,60,"首歌","n"
20150816,77,"書畫","n"
20150816,89,"市","n"
20150816,75,"栗原","n"
20150816,24,"日本","ns"
20150816,63,"佛格","n"
20150816,15,"少女","n"
20150816,45,"瓊斯","nrt"
20150816,27,"冥","ng"
20150816,14,"妹妹","n"
20150816,26,"學歷","n"
20150816,30,"中學教","nz"
20150816,15,"學生","n"
20150816,30,"老師","n"
20150816,17,"學生","n"
20150816,38,"李姓","nrfg"
20150816,12,"江","nr"
20150816,81,"日皇","n"
20150816,81,"日皇","n"
20150816,100,"女性","n"
20150816,3,"女孩","n"
20150816,5,"兒子","n"
20150816,2,"女童","n"
20150816,1,"有便","nr"
20150816,30,"主管","n"
20150816,34,"電機","n"
20150816,33,"化工","n"
20150816,11,"姐姐","n"
20150816,13,"大學","n"
20150816,18,"畢業","n"
20150816,79,"天生","n"
20150816,79,"傳奇","n"
20150816,11,"姐姐","n"
20150816,13,"大學","n"
20150816,18,"畢業","n"
20150816,13,"上大學","nt"
20150816,18,"畢業","n"
20150816,79,"學歷","n"
20150816,12,"上海","ns"
20150816,18,"中央","n"
20150816,44,"香港","ns"
20150816,45,"於","nr"
20150816,70,"北京","ns"
20150816,71,"英國","ns"
20150816,73,"歷史","n"
20150816,35,"薪","n"
20150816,4,"小孩","n"
20150816,9,"女","n"
20150816,5,"兒子","n"
20150816,7,"次女","n"
20150816,81,"首度","n"
20150816,32,"男子","n"
20150816,32,"太太","n"
20150816,22,"男生","n"
20150816,40,"年輕人","n"
20150816,18,"男","n"
20150816,56,"男子","n"
20150816,52,"河北人","n"
20150816,25,"兒子","n"
20150816,42,"n","eng"
20150816,63,"李麗裕","nr"
20150816,25,"時","ng"
20150816,41,"違規","vn"
20150816,53,"家庭","n"
20150816,67,"中風","n"
20150816,18,"妻","ng"
20150816,37,"名車友","n"
20150816,33,"心肌梗塞","n"
20150816,27,"廁所","n"
20150816,48,"林男","nr"
20150816,34,"槍","n"
20150816,51,"M","eng"
20150816,71,"學歷","n"
20150816,60,"後","nr"
20150816,30,"著","n"
20150816,28,"笑容","n"
20150816,20,"少女","n"
20150816,41,"林榮珍","nr"
20150816,15,"子女","n"
20150816,35,"小姐","nr"
20150816,53,"患者","n"
20150816,53,"患者","n"
20150816,42,"企業家","n"
20150816,53,"郭姓","nr"
20150816,35,"戴姓俏","nr"
20150816,45,"男子","n"
20150816,29,"女子","n"
20150816,34,"射擊","vn"
20150816,36,"中山","ns"
20150816,25,"錦織","n"
20150816,21,"車手","n"
20150816,41,"朗","nr"
20150816,43,"魔","ng"
20150816,2,"小花","n"
20150816,2,"星座","n"
20150816,2,"孩子","n"
20150816,13,"家人","n"
20150816,24,"身材","n"
20150816,42,"企業家","n"
20150816,6,"小男孩","n"
20150816,20,"少女","n"
20150816,20,"蘭伯特","nr"
20150816,30,"齡","ng"
20150816,14,"女兒","n"
20150816,56,"西洋","ns"
20150816,46,"安妮","nrt"
20150816,6,"小男孩","n"
20150817,83,"老翁","nr"
20150817,83,"老翁","nr"
20150817,83,"李姓","nrfg"
20150817,9,"日本","ns"
20150817,70,"男性","n"
20150817,14,"粉絲","n"
20150817,69,"川普","nr"
20150817,69,"川普","nr"
20150817,28,"晨間","n"
20150817,44,"男子","n"
20150817,28,"晨間","n"
20150817,43,"佐野","nrt"
20150817,18,"少女","n"
20150817,20,"馬","n"
20150817,20,"馬來西亞","ns"
20150817,45,"男子","n"
20150817,20,"馬","n"
20150817,20,"馬來西亞","ns"
20150817,25,"弗洛姆","nrt"
20150817,82,"影星","n"
20150817,23,"徐男","nr"
20150817,44,"法茲尼","ns"
20150817,27,"法國","ns"
20150817,11,"住處","n"
20150817,34,"日本","ns"
20150817,9,"網友","n"
20150817,16,"後","nr"
20150817,16,"後","nr"
20150817,44,"法茲尼","ns"
20150817,27,"法國","ns"
20150817,34,"古姓","n"
20150817,24,"天菜","n"
20150817,65,"長者","n"
20150817,99,"人瑞","nz"
20150817,65,"長者","n"
20150817,65,"長者","n"
20150817,99,"人瑞","nz"
20150817,65,"長者","n"
20150817,99,"人瑞","nz"
20150817,11,"女兒","n"
20150817,23,"徐姓","nr"
20150817,92,"創辦人","n"
20150817,61,"重光","n"
20150817,60,"日本","ns"
20150817,80,"活動","vn"
20150817,9000,"愛心","n"
20150817,70,"長輩","n"
20150817,53,"黃姓","n"
20150817,19,"邱","nr"
20150817,15,"少女","n"
20150817,19,"男學","n"
20150817,15,"少女","n"
20150817,25,"地人","n"
20150817,33,"汪東城","nr"
20150817,12,"父","ng"
20150817,17,"青少年","nr"
20150817,16,"駱","nr"
20150817,16,"駱","nr"
20150817,32,"張鈞","nr"
20150817,36,"澳洲","ns"
20150817,27,"時候","n"
20150817,3,"幼童","n"
20150817,20,"資格","n"
20150817,13,"少女","n"
20150817,35,"案","ng"
20150817,22,"手","n"
20150817,22,"手","n"
20150817,90,"姜長妹","nr"
20150817,40,"吳","nr"
20150817,20,"未婚者","n"
20150817,12,"父","ng"
20150817,21,"機車","n"
20150817,35,"陳姓通","nr"
20150817,80,"活動","vn"
20150817,92,"創辦人","n"
20150817,61,"重光","n"
20150817,60,"日本","ns"
20150817,29,"失業","n"
20150817,21,"孫姓","nr"
20150817,19,"國民黨","nt"
20150817,23,"好友","n"
20150817,23,"徐姓","nr"
20150817,23,"徐姓","nr"
20150817,90,"長輩","n"
20150817,90,"長輩","n"
20150817,22,"田徑","n"
20150817,42,"韓國國民","nt"
20150817,35,"巴恩斯","nr"
20150817,27,"R","eng"
20150817,94,"太魯閣","nr"
20150817,19,"女","n"
20150817,19,"棕","ng"
20150817,40,"臉書","n"
20150817,40,"子宮","n"
20150817,21,"曹佑","nrfg"
20150817,24,"男子","n"
20150817,13,"少女","n"
20150817,13,"黃姓","n"
20150817,47,"社長","n"
20150817,23,"男員工","n"
20150817,20,"資格","n"
20150817,22,"黎姓","nr"
20150817,39,"男子","n"
20150817,20,"網路","n"
20150817,20,"女","n"
20150817,26,"台大","ns"
20150817,39,"演員","n"
20150817,55,"羅霈","nr"
20150817,45,"朋友","n"
20150817,45,"朋友","n"
20150817,24,"男悲","n"
20150817,24,"男悲","n"
20150817,28,"陳姓","nr"
20150817,23,"陳","nr"
20150817,15,"國二","nz"
20150817,9,"男子","n"
20150817,24,"男子","n"
20150817,49,"陳姓婦","nr"
20150817,1,"顧姓","n"
20150817,43,"林姓","nrfg"
20150817,77,"李姓","nrfg"
20150817,12,"小朋友","n"
20150817,23,"兒子","n"
20150817,40,"李姓","nrfg"
20150817,12,"男","n"
20150817,12,"男","n"
20150817,12,"男","n"
20150817,29,"陳穎昌","nr"
20150817,54,"男子","n"
20150817,24,"朱伊平","nr"
20150817,82,"老太太","nr"
20150817,82,"老太太","nr"
20150817,76,"老伯","nr"
20150817,76,"老伯","nr"
20150817,12,"民眾","n"
20150817,54,"林姓","nrfg"
20150817,39,"林姓","nrfg"
20150817,42,"勞勃道尼","nr"
20150817,65,"銀","ng"
20150817,40,"Vivian","eng"
20150817,82,"高齡","n"
20150817,60,"朱姓","nr"
20150817,15,"歐陽","ns"
20150817,42,"施姓","n"
20150817,25,"女","n"
20150817,32,"朱奐榮","nr"
20150817,65,"女性","n"
20150817,54,"恆","nr"
20150817,55,"紅姑","n"
20150817,32,"朱奐榮","nr"
20150817,49,"緬甸","ns"
20150817,21,"單親","n"
20150817,50,"洪姓","n"
20150817,35,"巴恩斯","nr"
20150817,27,"R","eng"
20150817,18,"Henderson","eng"
20150817,18,"賽","vn"
20150817,34,"男子","n"
20150817,35,"妻子","n"
20150817,3,"女兒","n"
20150817,41,"症","n"
20150817,50,"洪男","nr"
20150817,50,"林姓","nrfg"
20150817,22,"孔","nr"
20150817,81,"曾江","nr"
20150817,29,"陳穎昌","nr"
20150817,50,"林姓","nrfg"
20150817,30,"男子","n"
20150817,30,"男子","n"
20150817,30,"年輕人","n"
20150817,29,"實質","n"
20150817,52,"腎","n"
20150817,53,"腎臟","n"
20150817,18,"瑞士","ns"
20150817,40,"Vivian","eng"
20150817,49,"齡","ng"
20150817,32,"李男","nr"
20150817,47,"社長","n"
20150817,23,"臥車","n"
20150817,24,"年輕人","n"
20150817,26,"男子","n"
20150817,21,"妹","n"
20150817,40,"陳姓","nr"
20150817,24,"年輕人","n"
20150817,20,"詹姓","nr"
20150817,54,"林姓","nrfg"
20150817,13,"少女","n"
20150817,19,"陳姓","nr"
20150817,13,"女友","n"
20150817,41,"女性","n"
20150817,23,"小漢","n"
20150817,50,"人","n"
20150817,30,"年輕人","n"
20150817,29,"實質","n"
20150817,15,"歐陽","ns"
20150817,22,"天王","nrt"
20150817,21,"世界","n"
20150817,22,"史畢斯","nr"
20150817,24,"女子","n"
20150817,21,"夏娜","nr"
20150817,32,"林姓","nrfg"
20150817,32,"陳宇森","nr"
20150817,39,"容器","n"
20150817,31,"李姓","nrfg"
20150817,89,"陳姓","nr"
20150817,56,"黃姓","n"
20150817,38,"李男","nr"
20150817,51,"王","nr"
20150817,76,"父親","n"
20150817,41,"鍾","nr"
20150817,31,"邱吉爾","nr"
20150817,14,"女兒","n"
20150817,14,"依莎","n"
20150817,14,"公分","n"
20150817,14,"女性","n"
20150817,14,"公分","n"
20150817,14,"名模","n"
20150817,14,"女性","n"
20150817,48,"婦人","n"
20150817,36,"林姓","nrfg"
20150817,34,"陳姓","nr"
20150817,84,"江","nr"
20150817,64,"黃益貞","nr"
20150817,49,"警員","n"
20150817,16,"高齡","n"
20150817,50,"業","n"
20150817,22,"陳姓","nrfg"
20150817,20,"詹姓","nr"
20150817,19,"詹","nr"
20150817,18,"瑞士","ns"
20150817,55,"陳家富","nr"
20150817,35,"陳姓","nr"
20150817,19,"男學","n"
20150817,15,"少女","n"
20150817,60,"婦人","n"
20150817,60,"婦女","n"
20150817,41,"鍾","nr"
20150817,12,"n","eng"
20150817,25,"金萍","nr"
20150817,48,"男子","n"
20150817,18,"Henderson","eng"
20150817,18,"賽","vn"
20150817,34,"男子","n"
20150817,35,"妻子","n"
20150817,3,"女兒","n"
20150817,30,"男子","n"
20150817,30,"男子","n"
20150817,43,"婦人","n"
20150817,5,"男童","n"
20150817,5,"媽媽","n"
20150817,25,"男子","n"
20150817,20,"徐家","nrfg"
20150817,31,"邱吉爾","nr"
20150817,20,"徐家","nrfg"
20150817,51,"張嗣漢","nr"
20150817,36,"Kimiko","eng"
20150817,35,"韓星","nr"
20150817,25,"人","n"
20150817,19,"郭晉瑋","nr"
20150817,24,"劉毅凱","nr"
20150817,22,"面積","n"
20150817,22,"海","n"
20150817,40,"過程","n"
20150817,12,"民眾","n"
20150817,24,"休伯斯","nz"
20150817,16,"少女","n"
20150817,58,"男子","n"
20150817,16,"少女","n"
20150817,58,"公職","n"
20150817,22,"越南","ns"
20150817,86,"人間","n"
20150817,17,"父親","n"
20150817,27,"學員","n"
20150817,17,"學生","n"
20150817,2,"喬治","n"
20150817,2,"喬治","n"
20150817,18,"於","nr"
20150817,78,"摩根","nz"
20150817,33,"孫女","nr"
20150817,30,"男子","n"
20150817,82,"老翁","nr"
20150817,40,"過程","n"
20150817,40,"中度","ns"
20150817,83,"李姓","nrfg"
20150817,30,"男子","n"
20150817,37,"謝","nr"
20150817,82,"奶奶","n"
20150817,40,"族群","n"
20150817,40,"定期","vn"
20150817,40,"Vivian","eng"
20150817,28,"警方","n"
20150817,42,"警方","n"
20150817,94,"小桃","n"
20150817,9,"兒子","n"
20150817,16,"邱裕翔","nr"
20150817,44,"男子","n"
20150817,37,"謝","nr"
20150817,82,"奶奶","n"
20150817,40,"族群","n"
20150817,40,"定期","vn"
20150817,39,"林姓","nrfg"
20150817,26,"楊姓","nr"
20150817,57,"莎朗","nr"
20150817,57,"女星","n"
20150817,43,"騎車","n"
20150817,54,"前妻","n"
20150817,64,"彭姓","nr"
20150817,56,"時","ng"
20150817,10,"女友","n"
20150817,37,"黑斯曼","nr"
20150817,20,"民眾","n"
20150817,5,"小女","n"
20150817,27,"歐登","ns"
20150817,50,"婦女","n"
20150817,23,"姿","ng"
20150817,27,"全國","n"
20150817,31,"楊姓","nr"
20150817,29,"公公","n"
20150817,12,"幼童","n"
20150817,28,"阮姓","nr"
20150817,32,"於","nr"
20150817,39,"歐提茲","nr"
20150817,45,"潘姓","nr"
20150817,48,"林姓","nrfg"
20150817,28,"阮姓","nr"
20150817,40,"Vivian","eng"
20150817,82,"老翁","nr"
20150817,19,"郭晉瑋","nr"
20150817,24,"劉毅凱","nr"
20150817,22,"面積","n"
20150817,22,"海","n"
20150817,17,"年紀","n"
20150817,17,"年紀","n"
20150817,37,"邱姓","nr"
20150817,40,"Vivian","eng"
20150817,17,"中清路","ns"
20150817,18,"公牛","n"
20150817,36,"男子","n"
20150817,32,"男子","n"
20150817,55,"男子","n"
20150817,82,"老翁","nr"
20150817,78,"摩根","nz"
20150817,33,"孫女","nr"
20150817,30,"男子","n"
20150817,19,"陳男","nr"
20150817,19,"機車","n"
20150817,29,"張伯倫","nr"
20150817,36,"羅","nr"
20150817,19,"K","eng"
20150817,40,"女星","n"
20150817,50,"男子","n"
20150817,76,"阿伯","ns"
20150817,76,"阿伯","ns"
20150817,33,"玫琳凱","nz"
20150817,34,"廖姓","nr"
20150817,34,"男子","n"
20150817,31,"楊婦","nr"
20150817,2,"林","ng"
20150817,4,"鮮肉","n"
20150817,17,"飲酒","n"
20150817,17,"年紀","n"
20150817,17,"年紀","n"
20150817,33,"艾狄娜","nr"
20150817,28,"范姓","n"
20150817,21,"朱立人","nr"
20150817,21,"陳姓","nr"
20150817,12,"幼童","n"
20150817,23,"曹","nr"
20150817,31,"宮","nr"
20150817,22,"郭俊佑","nrfg"
20150817,65,"人口","n"
20150817,65,"郭台銘","nr"
20150817,20,"警方","n"
20150817,44,"男子","n"
20150817,15,"少女","n"
20150817,19,"布里","nrt"
20150817,15,"少女","n"
20150817,9,"網友","n"
20150817,16,"後","nr"
20150817,24,"網友","n"
20150817,16,"後","nr"
20150817,15,"少女","n"
20150817,19,"布里","nrt"
20150817,34,"史諾希爾","nr"
20150817,34,"族群","n"
20150817,20,"護理師","n"
20150817,84,"老翁","nr"
20150817,13,"少女","n"
20150817,13,"少女","n"
20150817,22,"郭俊佑","nrfg"
20150817,26,"王潔曦","nr"
20150817,44,"男子","n"
20150817,60,"蘇姓","ns"
20150817,13,"少女","n"
20150817,13,"少女","n"
20150817,39,"精神","n"
20150817,61,"蔣姓","nr"
20150817,28,"陳姓正","nr"
20150817,64,"前科","n"
20150817,61,"大少爺","nr"
20150817,92,"父親","n"
20150817,17,"年紀","n"
20150817,17,"年紀","n"
20150817,93,"人瑞","nz"
20150817,93,"人瑞","nz"
20150817,93,"人瑞","nz"
20150817,49,"吳姓","nr"
20150817,60,"張","nr"
20150817,60,"婦女","n"
20150817,36,"鄒族","nr"
20150817,19,"車","n"
20150817,4,"小妹妹","nr"
20150817,25,"護理師","n"
20150817,24,"克洛伊","nrt"
20150817,34,"老將","n"
20150817,34,"廖姓","nr"
20150817,34,"男子","n"
20150817,78,"摩根","nz"
20150817,33,"海恩茲","nr"
20150817,30,"男子","n"
20150817,46,"黃女","n"
20150817,17,"Henderson","eng"
20150817,15,"少女","n"
20150817,24,"男方","n"
20150817,16,"後","nr"
20150817,34,"金曲","n"
20150817,14,"世界","n"
20150817,29,"嚴男","nr"
20150817,35,"謝銘杰","nr"
20150817,22,"球員","n"
20150817,21,"男子","n"
20150817,23,"新竹","ns"
20150817,22,"傷者","n"
20150817,24,"空姐","n"
20150817,53,"金子","n"
20150817,41,"婦女","n"
20150817,71,"男女","n"
20150817,21,"投手","n"
20150817,60,"先生","n"
20150817,44,"盧老師","nr"
20150817,13,"少女","n"
20150817,14,"少女","n"
20150817,44,"薛男","nr"
20150817,40,"薛男","nr"
20150817,40,"陳姓","nr"
20150817,21,"陳姓","nr"
